B,I,T,VG,Vxx,Vxy
0.8263,1.05e-08,1.721,8.658658659,1.7e-07,8.58e-06
0.8263,1.05e-08,1.721,8.678678679,2.32e-07,9.06e-06
0.8263,1.05e-08,1.721,8.698698699,2.86e-07,8.58e-06
0.8263,1.05e-08,1.721,8.718718719,2.23e-07,8.58e-06
0.8262,1.05e-08,1.721,8.738738739,4.38e-08,8.58e-06
0.8262,1.05e-08,1.721,8.758758759,1.86e-08,9.06e-06
0.8262,1.05e-08,1.721,8.778778779,-1.02e-08,9.06e-06
0.8262,1.05e-08,1.721,8.798798799,1.51e-07,9.06e-06
0.8262,1.05e-08,1.721,8.818818819,2.09e-07,8.58e-06
0.8262,1.05e-08,1.721,8.838838839,2.13e-07,9.06e-06
0.8262,1.05e-08,1.721,8.858858859,8.29e-08,8.58e-06
0.8262,1.05e-08,1.721,8.878878879,2.05e-08,9.06e-06
0.8261,1.05e-08,1.721,8.898898899,-1.86e-09,9.06e-06
0.8261,1.05e-08,1.721,8.918918919,1.07e-07,9.06e-06
0.8261,1.05e-08,1.721,8.938938939,1.76e-07,9.06e-06
0.8261,1.05e-08,1.721,8.958958959,1.62e-07,9.06e-06
0.8261,1.05e-08,1.721,8.978978979,2.15e-07,9.06e-06
0.8261,1.05e-08,1.721,8.998998999,3.11e-07,8.58e-06
0.8261,1.05e-08,1.721,9.019019019,2.92e-07,8.58e-06
0.8261,1.05e-08,1.721,9.039039039,2.02e-07,8.58e-06
0.8261,1.05e-08,1.721,9.059059059,1.92e-07,8.58e-06
0.826,1.05e-08,1.721,9.079079079,2.92e-07,8.58e-06
0.826,1.05e-08,1.721,9.099099099,2.31e-07,8.58e-06
0.826,1.05e-08,1.721,9.119119119,2.81e-07,9.06e-06
0.826,1.05e-08,1.721,9.139139139,4.28e-07,8.58e-06
0.826,1.05e-08,1.721,9.159159159,3.83e-07,8.58e-06
0.826,1.05e-08,1.721,9.179179179,3.29e-07,8.58e-06
0.826,1.05e-08,1.721,9.199199199,3.05e-07,8.58e-06
0.826,1.05e-08,1.721,9.219219219,3.67e-07,8.58e-06
0.8259,1.05e-08,1.721,9.239239239,3.87e-07,8.58e-06
0.8259,1.05e-08,1.721,9.259259259,5.06e-07,8.58e-06
0.8259,1.05e-08,1.721,9.279279279,5.42e-07,8.58e-06
0.8259,1.05e-08,1.721,9.299299299,5.41e-07,8.11e-06
0.8259,1.05e-08,1.721,9.319319319,4.42e-07,8.58e-06
0.8259,1.05e-08,1.721,9.339339339,3.2e-07,8.58e-06
0.8259,1.05e-08,1.721,9.359359359,4.21e-07,8.58e-06
0.8259,1.05e-08,1.721,9.379379379,3.94e-07,8.58e-06
0.8258,1.05e-08,1.721,9.399399399,4.96e-07,8.58e-06
0.8258,1.05e-08,1.721,9.419419419,4.9e-07,8.58e-06
0.8258,1.05e-08,1.721,9.439439439,5.62e-07,8.11e-06
0.8258,1.05e-08,1.721,9.459459459,5.6e-07,7.63e-06
0.8258,1.05e-08,1.721,9.479479479,3.26e-07,8.58e-06
0.8258,1.05e-08,1.721,9.499499499,3.54e-07,8.11e-06
0.8258,1.05e-08,1.721,9.51951952,3.01e-07,8.58e-06
0.8258,1.05e-08,1.721,9.53953954,3.96e-07,8.11e-06
0.8257,1.05e-08,1.721,9.55955956,3.14e-07,8.58e-06
0.8257,1.05e-08,1.721,9.57957958,3.77e-07,8.11e-06
0.8257,1.05e-08,1.721,9.5995996,3.74e-07,8.11e-06
0.8257,1.05e-08,1.721,9.61961962,4.59e-07,7.63e-06
0.8257,1.05e-08,1.721,9.63963964,4.56e-07,7.63e-06
0.8257,1.05e-08,1.721,9.65965966,3.35e-07,7.63e-06
0.8257,1.05e-08,1.721,9.67967968,3.73e-07,8.11e-06
0.8257,1.05e-08,1.721,9.6996997,2.2e-07,8.11e-06
0.8257,1.05e-08,1.721,9.71971972,1.84e-07,8.11e-06
0.8257,1.05e-08,1.721,9.73973974,2.57e-07,8.11e-06
0.8257,1.05e-08,1.721,9.75975976,2.78e-07,8.11e-06
0.8256,1.05e-08,1.721,9.77977978,2.97e-07,8.11e-06
0.8256,1.05e-08,1.721,9.7997998,3.26e-07,7.63e-06
0.8256,1.05e-08,1.721,9.81981982,3.85e-07,7.63e-06
0.8256,1.05e-08,1.721,9.83983984,2.34e-07,7.63e-06
0.8256,1.05e-08,1.721,9.85985986,8.38e-08,8.11e-06
0.8256,1.05e-08,1.721,9.87987988,3.73e-09,8.11e-06
0.8256,1.05e-08,1.721,9.8998999,1.86e-08,7.63e-06
0.8256,1.05e-08,1.721,9.91991992,-7.82e-08,7.63e-06
0.8255,1.05e-08,1.721,9.93993994,-3.73e-09,8.11e-06
0.8255,1.05e-08,1.721,9.95995996,1.78e-07,7.63e-06
0.8255,1.05e-08,1.721,9.97997998,2.29e-07,7.63e-06
0.8255,1.05e-08,1.721,10,2.23e-07,7.63e-06
0.8253,1.05e-08,1.721,-10,3.82e-08,-9.06e-06
0.8253,1.05e-08,1.721,-9.97997998,1.34e-07,-8.58e-06
0.8253,1.05e-08,1.721,-9.95995996,2.88e-07,-9.06e-06
0.8252,1.05e-08,1.721,-9.93993994,1.03e-07,-8.58e-06
0.8252,1.05e-08,1.721,-9.91991992,9.78e-08,-8.58e-06
0.8252,1.05e-08,1.721,-9.8998999,-4.66e-09,-8.58e-06
0.8252,1.05e-08,1.721,-9.87987988,-6.52e-08,-8.58e-06
0.8252,1.05e-08,1.721,-9.85985986,1.4e-08,-8.58e-06
0.8252,1.05e-08,1.721,-9.83983984,2.33e-08,-8.11e-06
0.8252,1.05e-08,1.721,-9.81981982,2.36e-07,-8.58e-06
0.8251,1.05e-08,1.721,-9.7997998,1.32e-07,-9.06e-06
0.8251,1.05e-08,1.721,-9.77977978,-1.02e-07,-8.58e-06
0.8251,1.05e-08,1.721,-9.75975976,-8.48e-08,-8.58e-06
0.8251,1.05e-08,1.721,-9.73973974,1.61e-07,-9.06e-06
0.8251,1.05e-08,1.721,-9.71971972,1.42e-07,-8.58e-06
0.8251,1.05e-08,1.721,-9.6996997,1.24e-07,-9.06e-06
0.8251,1.05e-08,1.721,-9.67967968,2.45e-07,-8.58e-06
0.825,1.05e-08,1.721,-9.65965966,2.21e-07,-9.06e-06
0.825,1.05e-08,1.721,-9.63963964,2.05e-07,-9.06e-06
0.825,1.05e-08,1.721,-9.61961962,4.19e-08,-8.58e-06
0.825,1.05e-08,1.721,-9.5995996,2.98e-08,-8.58e-06
0.825,1.05e-08,1.721,-9.57957958,9.69e-08,-9.06e-06
0.825,1.05e-08,1.721,-9.55955956,2.06e-07,-9.06e-06
0.825,1.05e-08,1.721,-9.53953954,1.15e-07,-9.06e-06
0.8249,1.05e-08,1.721,-9.51951952,3.6e-07,-9.06e-06
0.8249,1.05e-08,1.721,-9.499499499,3.58e-07,-9.06e-06
0.8249,1.05e-08,1.721,-9.479479479,3.91e-07,-9.06e-06
0.8249,1.05e-08,1.721,-9.459459459,3.19e-07,-9.06e-06
0.8249,1.05e-08,1.721,-9.439439439,2.21e-07,-9.06e-06
0.8249,1.05e-08,1.721,-9.419419419,8.38e-08,-9.06e-06
0.8249,1.05e-08,1.721,-9.399399399,1.13e-07,-9.06e-06
0.8249,1.05e-08,1.721,-9.379379379,1.98e-07,-9.06e-06
0.8248,1.05e-08,1.721,-9.359359359,2.25e-07,-9.06e-06
0.8248,1.05e-08,1.721,-9.339339339,1.55e-07,-9.06e-06
0.8248,1.05e-08,1.721,-9.319319319,1.78e-07,-9.54e-06
0.8248,1.05e-08,1.721,-9.299299299,4.66e-08,-9.06e-06
0.8248,1.05e-08,1.721,-9.279279279,1.86e-09,-9.06e-06
0.8248,1.05e-08,1.721,-9.259259259,4.19e-08,-9.06e-06
0.8248,1.05e-08,1.721,-9.239239239,-1.68e-08,-9.06e-06
0.8247,1.05e-08,1.721,-9.219219219,1.02e-08,-9.54e-06
0.8247,1.05e-08,1.721,-9.199199199,5.4e-08,-9.54e-06
0.8247,1.05e-08,1.721,-9.179179179,1.17e-07,-9.54e-06
0.8247,1.05e-08,1.721,-9.159159159,-2.61e-08,-9.54e-06
0.8247,1.05e-08,1.721,-9.139139139,-3.35e-08,-9.06e-06
0.8247,1.05e-08,1.721,-9.119119119,1.11e-07,-9.54e-06
0.8247,1.05e-08,1.721,-9.099099099,-6.89e-08,-9.06e-06
0.8247,1.05e-08,1.721,-9.079079079,-2.89e-08,-9.06e-06
0.8246,1.05e-08,1.721,-9.059059059,-1.68e-08,-9.06e-06
0.8246,1.05e-08,1.721,-9.039039039,1.07e-07,-9.54e-06
0.8246,1.05e-08,1.721,-9.019019019,1.83e-07,-9.54e-06
0.8246,1.05e-08,1.721,-8.998998999,1.47e-07,-9.54e-06
0.8246,1.05e-08,1.721,-8.978978979,-6.89e-08,-9.06e-06
0.8246,1.05e-08,1.721,-8.958958959,-5.22e-08,-9.06e-06
0.8246,1.05e-08,1.721,-8.938938939,7.17e-08,-9.06e-06
0.8245,1.05e-08,1.721,-8.918918919,1.41e-07,-9.54e-06
0.8245,1.05e-08,1.721,-8.898898899,1.58e-07,-9.06e-06
0.8245,1.05e-08,1.721,-8.878878879,3.04e-07,-9.54e-06
0.8245,1.05e-08,1.721,-8.858858859,2.28e-07,-9.54e-06
0.8245,1.05e-08,1.721,-8.838838839,2.47e-07,-9.54e-06
0.8245,1.05e-08,1.72,-8.818818819,2.73e-07,-9.54e-06
0.8245,1.05e-08,1.72,-8.798798799,2.05e-08,-9.54e-06
0.8244,1.05e-08,1.72,-8.778778779,1.58e-08,-9.54e-06
0.8244,1.05e-08,1.72,-8.758758759,1.59e-07,-9.54e-06
0.8244,1.05e-08,1.721,-8.738738739,2.86e-07,-1e-05
0.8244,1.05e-08,1.721,-8.718718719,2.45e-07,-1e-05
0.8244,1.05e-08,1.72,-8.698698699,1.83e-07,-9.54e-06
0.8244,1.05e-08,1.72,-8.678678679,1.16e-07,-9.54e-06
0.8243,1.05e-08,1.72,-8.658658659,9.31e-08,-9.54e-06
0.8244,1.05e-08,1.72,-8.638638639,1.42e-07,-1e-05
0.8243,1.05e-08,1.72,-8.618618619,1.7e-07,-1e-05
0.8243,1.05e-08,1.72,-8.598598599,3.76e-07,-1e-05
0.8243,1.05e-08,1.72,-8.578578579,3.64e-07,-1e-05
0.8243,1.05e-08,1.72,-8.558558559,4.08e-07,-1e-05
0.8243,1.05e-08,1.72,-8.538538539,5.22e-07,-1e-05
0.8243,1.05e-08,1.72,-8.518518519,5.04e-07,-1e-05
0.8243,1.05e-08,1.72,-8.498498498,2.63e-07,-1e-05
0.8242,1.05e-08,1.72,-8.478478478,3.79e-07,-1e-05
0.8242,1.05e-08,1.72,-8.458458458,3e-07,-1e-05
0.8242,1.05e-08,1.72,-8.438438438,3.94e-07,-1e-05
0.8242,1.05e-08,1.72,-8.418418418,2.95e-07,-1e-05
0.8242,1.05e-08,1.72,-8.398398398,4.45e-07,-1e-05
0.8242,1.05e-08,1.72,-8.378378378,4.78e-07,-1e-05
0.8241,1.05e-08,1.72,-8.358358358,4.67e-07,-1.05e-05
0.8241,1.05e-08,1.72,-8.338338338,4.68e-07,-1e-05
0.8241,1.05e-08,1.72,-8.318318318,4.08e-07,-1.05e-05
0.8241,1.05e-08,1.72,-8.298298298,2.84e-07,-1.05e-05
0.8241,1.05e-08,1.72,-8.278278278,2.1e-07,-1e-05
0.8241,1.05e-08,1.72,-8.258258258,1.9e-07,-1e-05
0.8241,1.05e-08,1.72,-8.238238238,1.4e-07,-1.05e-05
0.8241,1.05e-08,1.72,-8.218218218,2.97e-07,-1.05e-05
0.8241,1.05e-08,1.72,-8.198198198,3.07e-07,-1.1e-05
0.824,1.05e-08,1.72,-8.178178178,1.64e-07,-1.05e-05
0.824,1.05e-08,1.72,-8.158158158,1.75e-07,-1.1e-05
0.824,1.05e-08,1.72,-8.138138138,-5.96e-08,-1.05e-05
0.824,1.05e-08,1.72,-8.118118118,-9.31e-09,-1.05e-05
0.824,1.05e-08,1.72,-8.098098098,-1.58e-07,-1.05e-05
0.824,1.05e-08,1.72,-8.078078078,-1.4e-07,-1.05e-05
0.824,1.05e-08,1.72,-8.058058058,-7.08e-08,-1.1e-05
0.8239,1.05e-08,1.72,-8.038038038,-2.25e-07,-1.1e-05
0.8239,1.05e-08,1.72,-8.018018018,1.86e-08,-1.1e-05
0.8239,1.05e-08,1.72,-7.997997998,4.84e-08,-1.1e-05
0.8239,1.05e-08,1.72,-7.977977978,-5.96e-08,-1.1e-05
0.8239,1.05e-08,1.72,-7.957957958,-1.12e-07,-1.1e-05
0.8239,1.05e-08,1.72,-7.937937938,-2.62e-07,-1.1e-05
0.8239,1.05e-08,1.72,-7.917917918,-2.96e-07,-1.05e-05
0.8238,1.05e-08,1.72,-7.897897898,-1.82e-07,-1.05e-05
0.8238,1.05e-08,1.72,-7.877877878,-1.39e-07,-1.1e-05
0.8238,1.05e-08,1.72,-7.857857858,-1.43e-07,-1.1e-05
0.8238,1.05e-08,1.72,-7.837837838,7.26e-08,-1.1e-05
0.8238,1.05e-08,1.72,-7.817817818,9.03e-08,-1.14e-05
0.8238,1.05e-08,1.72,-7.797797798,1.51e-07,-1.1e-05
0.8238,1.05e-08,1.72,-7.777777778,-6.52e-09,-1.05e-05
0.8237,1.05e-08,1.72,-7.757757758,1.19e-07,-1.05e-05
0.8237,1.05e-08,1.72,-7.737737738,1.97e-07,-1.05e-05
0.8237,1.05e-08,1.72,-7.717717718,2.95e-07,-1.05e-05
0.8237,1.05e-08,1.72,-7.697697698,3.66e-07,-1.1e-05
0.8237,1.05e-08,1.72,-7.677677678,4.13e-07,-1.1e-05
0.8237,1.05e-08,1.72,-7.657657658,3.65e-07,-1.1e-05
0.8237,1.05e-08,1.72,-7.637637638,3.26e-07,-1.1e-05
0.8236,1.05e-08,1.72,-7.617617618,1.21e-07,-1.1e-05
0.8236,1.05e-08,1.72,-7.597597598,2.14e-07,-1.1e-05
0.8236,1.05e-08,1.72,-7.577577578,3.68e-07,-1.14e-05
0.8236,1.05e-08,1.72,-7.557557558,3.59e-07,-1.14e-05
0.8236,1.05e-08,1.72,-7.537537538,1.8e-07,-1.14e-05
0.8236,1.05e-08,1.72,-7.517517518,2.27e-07,-1.14e-05
0.8236,1.05e-08,1.72,-7.497497497,1.6e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.477477477,1.81e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.457457457,1.97e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.437437437,3.35e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.417417417,2.92e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.397397397,4.95e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.377377377,5.72e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.357357357,4.23e-07,-1.14e-05
0.8235,1.05e-08,1.72,-7.337337337,4.49e-07,-1.14e-05
0.8234,1.05e-08,1.72,-7.317317317,3.38e-07,-1.14e-05
0.8234,1.05e-08,1.72,-7.297297297,3.74e-07,-1.14e-05
0.8234,1.05e-08,1.72,-7.277277277,3.56e-07,-1.14e-05
0.8234,1.05e-08,1.72,-7.257257257,3.75e-07,-1.14e-05
0.8234,1.05e-08,1.72,-7.237237237,5.72e-07,-1.19e-05
0.8234,1.05e-08,1.72,-7.217217217,5.46e-07,-1.19e-05
0.8234,1.05e-08,1.72,-7.197197197,5.64e-07,-1.19e-05
0.8234,1.05e-08,1.72,-7.177177177,5.07e-07,-1.19e-05
0.8233,1.05e-08,1.72,-7.157157157,3.68e-07,-1.19e-05
0.8233,1.05e-08,1.72,-7.137137137,3.19e-07,-1.19e-05
0.8233,1.05e-08,1.72,-7.117117117,3.23e-07,-1.19e-05
0.8233,1.05e-08,1.72,-7.097097097,2.85e-07,-1.19e-05
0.8233,1.05e-08,1.72,-7.077077077,3.82e-07,-1.24e-05
0.8233,1.05e-08,1.72,-7.057057057,3.62e-07,-1.24e-05
0.8232,1.05e-08,1.72,-7.037037037,4.31e-07,-1.24e-05
0.8232,1.05e-08,1.72,-7.017017017,4.82e-07,-1.24e-05
0.8232,1.05e-08,1.72,-6.996996997,2.88e-07,-1.24e-05
0.8232,1.05e-08,1.72,-6.976976977,4.24e-07,-1.24e-05
0.8232,1.05e-08,1.72,-6.956956957,5.12e-08,-1.24e-05
0.8232,1.05e-08,1.72,-6.936936937,5.59e-08,-1.24e-05
0.8232,1.05e-08,1.72,-6.916916917,3.73e-08,-1.24e-05
0.8232,1.05e-08,1.72,-6.896896897,3.07e-08,-1.24e-05
0.8232,1.05e-08,1.72,-6.876876877,2.42e-08,-1.24e-05
0.8231,1.05e-08,1.72,-6.856856857,1.86e-09,-1.29e-05
0.8231,1.05e-08,1.72,-6.836836837,2.79e-08,-1.24e-05
0.8231,1.05e-08,1.72,-6.816816817,-1.4e-08,-1.29e-05
0.8231,1.05e-08,1.72,-6.796796797,-6.52e-08,-1.29e-05
0.8231,1.05e-08,1.72,-6.776776777,-1.28e-07,-1.29e-05
0.8231,1.05e-08,1.72,-6.756756757,-3.21e-07,-1.24e-05
0.823,1.05e-08,1.72,-6.736736737,-3.12e-07,-1.24e-05
0.823,1.05e-08,1.72,-6.716716717,-1.43e-07,-1.24e-05
0.823,1.05e-08,1.72,-6.696696697,-9.78e-08,-1.29e-05
0.823,1.05e-08,1.72,-6.676676677,-9.78e-08,-1.29e-05
0.823,1.05e-08,1.72,-6.656656657,-1.35e-07,-1.29e-05
0.823,1.05e-08,1.72,-6.636636637,-6.43e-08,-1.29e-05
0.823,1.05e-08,1.72,-6.616616617,-1.05e-07,-1.29e-05
0.8229,1.05e-08,1.72,-6.596596597,-2.22e-07,-1.24e-05
0.8229,1.05e-08,1.72,-6.576576577,-1.83e-07,-1.24e-05
0.8229,1.05e-08,1.72,-6.556556557,-6.52e-09,-1.24e-05
0.8229,1.05e-08,1.72,-6.536536537,9.31e-08,-1.29e-05
0.8229,1.05e-08,1.72,-6.516516517,2.24e-08,-1.29e-05
0.8229,1.05e-08,1.72,-6.496496496,2.52e-07,-1.29e-05
0.8229,1.05e-08,1.72,-6.476476476,2.68e-07,-1.29e-05
0.8229,1.05e-08,1.72,-6.456456456,3.55e-07,-1.29e-05
0.8229,1.05e-08,1.72,-6.436436436,2.83e-07,-1.29e-05
0.8229,1.05e-08,1.72,-6.416416416,1.76e-07,-1.29e-05
0.8229,1.05e-08,1.72,-6.396396396,3.03e-07,-1.29e-05
0.8228,1.05e-08,1.72,-6.376376376,4.68e-07,-1.29e-05
0.8228,1.05e-08,1.72,-6.356356356,5.89e-07,-1.34e-05
0.8228,1.05e-08,1.72,-6.336336336,5.22e-07,-1.34e-05
0.8228,1.05e-08,1.72,-6.316316316,6.6e-07,-1.34e-05
0.8228,1.05e-08,1.72,-6.296296296,7.2e-07,-1.34e-05
0.8228,1.05e-08,1.72,-6.276276276,6.73e-07,-1.34e-05
0.8228,1.05e-08,1.72,-6.256256256,6.44e-07,-1.34e-05
0.8228,1.05e-08,1.72,-6.236236236,4.38e-07,-1.34e-05
0.8228,1.05e-08,1.72,-6.216216216,5.3e-07,-1.34e-05
0.8227,1.05e-08,1.72,-6.196196196,4.82e-07,-1.34e-05
0.8227,1.05e-08,1.72,-6.176176176,6.05e-07,-1.34e-05
0.8227,1.05e-08,1.72,-6.156156156,5.15e-07,-1.34e-05
0.8227,1.05e-08,1.72,-6.136136136,7.92e-07,-1.38e-05
0.8227,1.05e-08,1.72,-6.116116116,7.39e-07,-1.43e-05
0.8227,1.05e-08,1.72,-6.096096096,5.95e-07,-1.43e-05
0.8227,1.05e-08,1.72,-6.076076076,6.24e-07,-1.43e-05
0.8226,1.05e-08,1.72,-6.056056056,4.1e-07,-1.38e-05
0.8226,1.05e-08,1.72,-6.036036036,3.19e-07,-1.38e-05
0.8226,1.05e-08,1.72,-6.016016016,2.74e-07,-1.43e-05
0.8226,1.05e-08,1.72,-5.995995996,3.31e-07,-1.48e-05
0.8226,1.05e-08,1.72,-5.975975976,4.09e-07,-1.48e-05
0.8226,1.05e-08,1.72,-5.955955956,2.09e-07,-1.48e-05
0.8226,1.05e-08,1.72,-5.935935936,4.05e-07,-1.48e-05
0.8226,1.05e-08,1.72,-5.915915916,3.93e-07,-1.48e-05
0.8225,1.05e-08,1.72,-5.895895896,5.16e-07,-1.48e-05
0.8225,1.05e-08,1.72,-5.875875876,5.09e-07,-1.53e-05
0.8225,1.05e-08,1.72,-5.855855856,6.41e-07,-1.48e-05
0.8225,1.05e-08,1.72,-5.835835836,7.85e-07,-1.53e-05
0.8225,1.05e-08,1.72,-5.815815816,8.02e-07,-1.57e-05
0.8225,1.05e-08,1.72,-5.795795796,8.29e-07,-1.57e-05
0.8225,1.05e-08,1.72,-5.775775776,5.74e-07,-1.53e-05
0.8225,1.05e-08,1.72,-5.755755756,4.89e-07,-1.53e-05
0.8224,1.05e-08,1.72,-5.735735736,2.64e-07,-1.53e-05
0.8225,1.05e-08,1.72,-5.715715716,2.16e-07,-1.53e-05
0.8224,1.05e-08,1.72,-5.695695696,1.18e-07,-1.53e-05
0.8224,1.05e-08,1.72,-5.675675676,1.21e-08,-1.57e-05
0.8224,1.05e-08,1.72,-5.655655656,8.01e-08,-1.53e-05
0.8224,1.05e-08,1.72,-5.635635636,1.24e-07,-1.57e-05
0.8224,1.05e-08,1.72,-5.615615616,1.8e-07,-1.57e-05
0.8224,1.05e-08,1.72,-5.595595596,2.28e-07,-1.57e-05
0.8224,1.05e-08,1.72,-5.575575576,8.94e-08,-1.57e-05
0.8223,1.05e-08,1.72,-5.555555556,9.13e-08,-1.53e-05
0.8223,1.05e-08,1.72,-5.535535536,1.38e-07,-1.53e-05
0.8223,1.05e-08,1.72,-5.515515516,1.56e-07,-1.53e-05
0.8223,1.05e-08,1.72,-5.495495495,8.66e-08,-1.57e-05
0.8223,1.05e-08,1.72,-5.475475475,8.1e-08,-1.57e-05
0.8223,1.05e-08,1.72,-5.455455455,9.87e-08,-1.57e-05
0.8223,1.05e-08,1.72,-5.435435435,2.07e-07,-1.57e-05
0.8223,1.05e-08,1.72,-5.415415415,2.79e-08,-1.53e-05
0.8223,1.05e-08,1.72,-5.395395395,1.4e-08,-1.57e-05
0.8222,1.05e-08,1.72,-5.375375375,1.05e-07,-1.57e-05
0.8222,1.05e-08,1.72,-5.355355355,2.24e-07,-1.57e-05
0.8222,1.05e-08,1.72,-5.335335335,2.15e-07,-1.57e-05
0.8222,1.05e-08,1.72,-5.315315315,4.42e-07,-1.57e-05
0.8222,1.05e-08,1.72,-5.295295295,6.1e-07,-1.57e-05
0.8221,1.05e-08,1.72,-5.275275275,6.84e-07,-1.57e-05
0.8222,1.05e-08,1.72,-5.255255255,6.92e-07,-1.62e-05
0.8221,1.05e-08,1.72,-5.235235235,7.55e-07,-1.62e-05
0.8221,1.05e-08,1.72,-5.215215215,4.79e-07,-1.57e-05
0.8221,1.05e-08,1.72,-5.195195195,5.95e-07,-1.57e-05
0.8221,1.05e-08,1.72,-5.175175175,6.22e-07,-1.62e-05
0.8221,1.05e-08,1.72,-5.155155155,7.34e-07,-1.62e-05
0.8221,1.05e-08,1.72,-5.135135135,7.57e-07,-1.67e-05
0.822,1.05e-08,1.72,-5.115115115,8.27e-07,-1.67e-05
0.822,1.05e-08,1.72,-5.095095095,7.69e-07,-1.67e-05
0.822,1.05e-08,1.72,-5.075075075,6.65e-07,-1.67e-05
0.822,1.05e-08,1.72,-5.055055055,8.02e-07,-1.67e-05
0.822,1.05e-08,1.72,-5.035035035,7.7e-07,-1.67e-05
0.822,1.05e-08,1.72,-5.015015015,7.86e-07,-1.67e-05
0.822,1.05e-08,1.72,-4.994994995,8.96e-07,-1.72e-05
0.822,1.05e-08,1.72,-4.974974975,9.72e-07,-1.72e-05
0.8219,1.05e-08,1.72,-4.954954955,9.76e-07,-1.76e-05
0.8219,1.05e-08,1.72,-4.934934935,9.79e-07,-1.76e-05
0.8219,1.05e-08,1.72,-4.914914915,7.36e-07,-1.76e-05
0.8219,1.05e-08,1.72,-4.894894895,6.22e-07,-1.76e-05
0.8219,1.05e-08,1.72,-4.874874875,7.66e-07,-1.76e-05
0.8219,1.05e-08,1.72,-4.854854855,6.04e-07,-1.81e-05
0.8219,1.05e-08,1.72,-4.834834835,7.29e-07,-1.81e-05
0.8218,1.05e-08,1.72,-4.814814815,8.24e-07,-1.81e-05
0.8218,1.05e-08,1.72,-4.794794795,9.72e-07,-1.81e-05
0.8218,1.05e-08,1.72,-4.774774775,1.22e-06,-1.86e-05
0.8218,1.05e-08,1.72,-4.754754755,1.1e-06,-1.86e-05
0.8218,1.05e-08,1.72,-4.734734735,1.1e-06,-1.91e-05
0.8218,1.05e-08,1.72,-4.714714715,8.26e-07,-1.91e-05
0.8218,1.05e-08,1.72,-4.694694695,6.79e-07,-1.91e-05
0.8217,1.05e-08,1.72,-4.674674675,5.39e-07,-1.91e-05
0.8217,1.05e-08,1.72,-4.654654655,4.56e-07,-1.91e-05
0.8217,1.05e-08,1.72,-4.634634635,5.41e-07,-1.96e-05
0.8217,1.05e-08,1.72,-4.614614615,5.47e-07,-1.96e-05
0.8217,1.05e-08,1.72,-4.594594595,3.92e-07,-1.96e-05
0.8217,1.05e-08,1.72,-4.574574575,4.9e-07,-1.96e-05
0.8217,1.05e-08,1.72,-4.554554555,1.93e-07,-2e-05
0.8217,1.05e-08,1.72,-4.534534535,2.61e-07,-2e-05
0.8216,1.05e-08,1.72,-4.514514515,-4.38e-08,-1.96e-05
0.8216,1.05e-08,1.72,-4.494494494,-2.24e-07,-1.96e-05
0.8216,1.05e-08,1.72,-4.474474474,-1.62e-07,-1.96e-05
0.8216,1.05e-08,1.72,-4.454454454,-1.49e-08,-2e-05
0.8216,1.05e-08,1.72,-4.434434434,-7.08e-08,-2e-05
0.8216,1.05e-08,1.72,-4.414414414,6.52e-09,-2e-05
0.8216,1.05e-08,1.72,-4.394394394,1.01e-07,-2e-05
0.8215,1.05e-08,1.72,-4.374374374,3.73e-09,-2e-05
0.8215,1.05e-08,1.72,-4.354354354,9.31e-09,-1.96e-05
0.8215,1.05e-08,1.72,-4.334334334,-1.55e-07,-1.96e-05
0.8215,1.05e-08,1.72,-4.314314314,-1.58e-07,-2e-05
0.8215,1.05e-08,1.72,-4.294294294,-8.94e-08,-2e-05
0.8215,1.05e-08,1.72,-4.274274274,3.45e-08,-2e-05
0.8214,1.05e-08,1.72,-4.254254254,2.01e-07,-2e-05
0.8214,1.05e-08,1.72,-4.234234234,2.52e-07,-2e-05
0.8214,1.05e-08,1.72,-4.214214214,3.7e-07,-2e-05
0.8214,1.05e-08,1.72,-4.194194194,4.8e-07,-2e-05
0.8214,1.05e-08,1.72,-4.174174174,4.35e-07,-2e-05
0.8214,1.05e-08,1.72,-4.154154154,6e-07,-2e-05
0.8213,1.05e-08,1.72,-4.134134134,6.57e-07,-2e-05
0.8213,1.05e-08,1.72,-4.114114114,8.37e-07,-2e-05
0.8213,1.05e-08,1.72,-4.094094094,1.01e-06,-2e-05
0.8213,1.05e-08,1.72,-4.074074074,1.1e-06,-2e-05
0.8213,1.05e-08,1.72,-4.054054054,1.31e-06,-2.05e-05
0.8213,1.05e-08,1.72,-4.034034034,1.33e-06,-2.05e-05
0.8213,1.05e-08,1.72,-4.014014014,1.47e-06,-2.1e-05
0.8213,1.05e-08,1.72,-3.993993994,1.48e-06,-2.1e-05
0.8212,1.05e-08,1.72,-3.973973974,1.44e-06,-2.1e-05
0.8212,1.05e-08,1.72,-3.953953954,1.46e-06,-2.15e-05
0.8212,1.05e-08,1.72,-3.933933934,1.71e-06,-2.15e-05
0.8212,1.05e-08,1.72,-3.913913914,1.75e-06,-2.15e-05
